SMILES,logd
Cn1c(CN2CCN(CC2)c3ccc(Cl)cc3)nc4ccccc14,1.1252369969025207
COc1cc(OC)c(cc1NC(=O)CSCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23,-2.7982754141362243
COC(=O)[C@@H](N1CCc2sccc2C1)c3ccccc3Cl,1.2499248913211247
OC[C@H](O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,0.9839240498947693
Cc1cccc(C[C@H](NC(=O)c2cc(nn2C)C(C)(C)C)C(=O)NCC#N)c1,0.7594858399412818
OC1(CN2CCC1CC2)C#Cc3ccc(cc3)c4ccccc4,0.7927359451195763
COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)NCc2ccccc2N3CCCCC3,-2.415899204585838
CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2C)n1,-1.5347714173610352
COc1ccc(cc1)C2=COc3cc(OC)cc(OC)c3C2=O,0.7179232084684135
Oc1ncnc2scc(c3ccsc3)c12,0.05292110490252473
CS(=O)(=O)c1ccc(Oc2ccc(cc2)C#C[C@]3(O)CN4CCC3CC4)cc1,-0.5622058408959225
C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3,0.3521720515071747
O=C1CCCCCN1,-1.8838975217331269
CCCSc1ncccc1C(=O)N2CCCC2c3ccncc3,-0.19645468393468365
CC1CCCCC1NC(=O)c2cnn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4,-0.703518787903674
Nc1ccc(cc1)c2nc3ccc(O)cc3s2,0.842611102887018
COc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N,-0.48739310424475996
CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(N(C)C)c2ccccc2,1.3164251016777138
COc1cc(ccc1N2CC[C@@H](O)C2)N3N=Nc4cc(sc4C3=O)c5ccc(Cl)cc5,0.8010484714141497
CO[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,-1.5513964699501823
CC(C)(CCCCCOCCc1ccccc1)NCCc2ccc(O)c3nc(O)sc23,0.6098603666389567
Clc1ccc(cc1)C(=O)Nc2oc(nn2)C(=O)Nc3ccc(cc3)N4CCOCC4,-0.22139226281840452
COc1ccc(Oc2cccc(CN3CCCC(C3)N4C=C(C)C(=O)NC4=O)c2)cc1,0.817673524003297
OC(=O)c1cccc(c1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,-0.013579105454064226
CNCC[C@@H](Oc1ccccc1C)c2ccccc2,-0.8198941560277045
Clc1ccc(N2CCN(CC2)C(=O)CCCc3ccncc3)c(Cl)c1,1.4494255223908916
COc1cnc(nc1N(C)C)c2ccccn2,-0.23801731540755178
C(CCCCNc1cc(nc2ccccc12)c3ccccc3)CCCNc4cc(nc5ccccc45)c6ccccc6,0.06954615749167196
CSc1c(cnn1c2ccc(cc2)C(=O)O)C(=O)NC3C4CC5CC(CC3C5)C4,-0.8198941560277045
CNC1=Nc2ncccc2C(=NC1c3cccs3)c4occn4,-0.8697693137951463
CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CC6CCC(C5)O6,0.3438595252126012
CN([C@@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,0.9257363658327539
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.4577380486854652
CS(=O)(=O)c1ccccc1C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,0.1277338415536871
O=C(NCc1ccncc1)c2ccc(Oc3ccccc3C#N)cc2,0.31892194632888016
CN(C)c1ccnc2sc(C(=O)NCc3ccccc3)c(N)c12,1.1917372072591097
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cscn5)ccc4C,-0.10501689469437385
Cn1cncc1c2c3C(=O)N(CC4CC4)C(=O)N(CC5CC5)c3nn2Cc6ccnc7ccc(Cl)cc67,1.7819265741738362
COc1ccc2ncc(C#N)c(CCN3CCC(CC3)NCc4cc5SCOc5cn4)c2c1,0.30229689373973295
CNC(=O)C1(CCN(CC[C@H](CN(C)C(=O)c2c(OC)c(cc3ccccc23)C#N)c4ccc(Cl)c(Cl)c4)CC1)N5CCCCC5=O,0.493484998514926
OB1N(C(=O)Nc2ccccc12)c3ccccc3,-0.6536436301362324
CC(C)N(CCC(C(=O)N)(c1ccccc1)c2ccccn2)C(C)C,-2.266273731283513
NC(=NC#N)c1sc(Nc2ccccc2)nc1N,0.6015478403443832
CCS(=O)(=O)c1ccc(c(C)c1)c2cc(ccc2O[C@H](C)C(=O)O)C(F)(F)F,-2.1498983631594824
OC(=O)COc1ccc(cc1c2cc(ccc2F)C#N)C(F)(F)F,-1.950397732089716
COc1ccc(cn1)C2=Cc3c(C)nc(N)nc3N([C@@H]4CC[C@H](CC4)OCCO)C2=O,0.011358473429656816
CC(Nc1ncnc2ccccc12)c3ccccc3,1.00886162877849
CC(C)c1ccc2Oc3nc(N)c(cc3C(=O)c2c1)C(=O)O,-0.9030194189734406
O[C@@H](CNCCCOCCOCCc1cccc2ccccc12)c3ccc(O)c4NC(=O)Sc34,0.0778586837862454
COc1ccccc1Cn2c(C)nc3ccccc23,1.0670493128405056
OC(=O)c1ccc(NC(=O)c2cc(OCc3ccccc3F)cc(OCc4ccccc4F)c2)nc1,0.6763605769955456
NC(Cc1c[nH]c2ccccc12)C(=O)O,-2.7899628878416505
OC(=O)CCC[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4cc(F)ccc4[nH]3,-0.19645468393468365
CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F,-2.6403374145393252
C[C@H](NC(=O)c1c(C)nn(C2CCCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,-0.15489205246181556
N(c1ccccc1)c2cc(Nc3ccccc3)[nH]n2,1.3413626805614345
COCCNC(=O)c1cccc(Nc2ncc3cc(ccc3n2)c4ccncc4)c1,0.8509236291815915
CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c2ccc(C)cc2,-1.518146364771888
NC(=O)c1cc(F)cc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,-0.0385166843377849
O=C1NC(=NC(=C1C#N)c2ccccc2)SCCc3ccccc3,-0.39595531500445036
OC(C(=O)OC1CN2CCC1CC2)(c3ccccc3)c4ccccc4,-0.8282066823222782
Cc1ccccc1NC(=O)CCS(=O)(=O)c2ccc(Br)s2,0.4269847881583374
CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)N(C)C)ncc2F,0.4851724722203526
COc1cccc(c1)c2c[nH]c(n2)c3ccccc3,1.3413626805614345
O=C(COc1ccccc1)c2ccccc2,0.5682977351660887
COc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1NCCN(C)C,-0.22970478911297815
CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(OCC(C)C)cc3C24N=C(C)C(=N4)N,1.00886162877849
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCCC4,0.7844234188250025
O=C1CCOc2cc(COc3ccccc3)ccc12,0.6763605769955456
Clc1cccc2cn[nH]c12,0.11942131525911369
CNC(=O)c1ccc(CC(=O)N(C)C2CCN(Cc3ccc(cc3)C(F)(F)F)CC2)cc1,0.5101100511040733
COCCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3NC(=O)Sc23)cc1,-2.266273731283513
Cn1cncc1c2c3C(=O)N(CC#C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56,0.8093609977087235
C[C@H](NC(=O)c1cccnc1Oc2ccccc2)c3ccccc3,0.6015478403443832
Clc1ccc(CN2CC3CNCC(C2)O3)cc1C(=O)NCC45CC6CC(CC(C6)C4)C5,-0.5289557357176281
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,-1.6511467854850657
Cc1cc(CCC2CCN(CC2)S(=O)(=O)CC3(CCOCC3)N(O)C=O)c(C)cn1,-0.6287060512525116
C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ncc(F)cn4,0.23579668338314436
CC(=O)Nc1ccc2c(c1)c(cn2CCCO)c3cc(NC4CC4)n5ncc(C#N)c5n3,0.2441092096777178
CC1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,-2.1914609946323504
CC1(CC1)c2nc(ncc2C(=O)N[C@@H]3C4CC5CC3C[C@@](O)(C5)C4)N6CCOCC6,-0.15489205246181556
COC(=O)c1ccc(C)c(NS(=O)(=O)c2ccc3N(C)SC(=O)c3c2)c1,0.3438595252126012
COc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,1.0919868917242261
CNCCCC12CCC(c3ccccc13)c4ccccc24,-1.0775824711594864
Oc1cc(nc2ccnn12)c3ccccc3,-0.7367688930819684
Fc1cc(cc(F)c1C2=CCN(CC2)C=O)N3C[C@H](COc4ccon4)OC3=O,-0.14657952616724212
CC(C#C)N1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c3C1=O)c6cncn6C,1.1667996283753885
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc3ccccc3,-1.6677718380742128
COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Br)n[nH]1,0.3438595252126012
Cc1nc(C)c(nc1C(=O)N)c2ccc([C@@H]3CC[C@@H](CC(=O)O)CC3)c(F)c2,-0.7367688930819684
COc1ccnc(CCc2nc3c(C)ccnc3[nH]2)c1,-0.07176678951607937
Cc1cc(CCCOc2c(Cl)cc(cc2Cl)C3=NCCO3)on1,1.2748624702048459
CN(C)C(=O)c1ccc(CN2CCc3cc4nc(N)sc4cc3CC2)cc1,-0.38764278870987673
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,-0.4458304727718921
CCN1CCN(CC1)c2ccc(Nc3cc(ncn3)N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)cc2,1.2582374176156985
CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)C[C@H]2O[C@H]([C@H](O)[C@@H]2O)n3cnc4c(N)ncnc34,0.011358473429656816
CCN(CC)CCCCNc1ncc2CN(C(=O)N(Cc3cccc(NC(=O)C=C)c3)c2n1)c4c(Cl)c(OC)cc(OC)c4Cl,-0.1216419472835211
CCSc1c(Cc2ccccc2C(F)(F)F)sc3N(CC(C)C)C(=O)N(C)C(=O)c13,1.914926994887014
COc1ccc(Cc2c(N)n[nH]c2N)cc1,-1.6511467854850657
CCN(CCN(C)C)S(=O)(=O)c1ccc(cc1)c2cnc(N)c(n2)C(=O)Nc3cccnc3,-0.15489205246181556
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4ccccc4)c3)C(=O)NC1=O,-0.5788308934850698
C1Oc2ccccc2C3=NN(CC13)c4ccccc4,1.7403639427009683
CNC(=C[N+](=O)[O-])NCCSCc1oc(CN(C)C)cc1,-2.607087309361031
CC(C)CC(N1NC(=O)c2nc3cc(Cl)ccc3c(O)c2C1=O)c4ccncc4,-0.45414299906646566
FC(F)c1nc2ccccc2[nH]1,-0.13826699987266833
O[C@@H](CNC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1)COc3cccc(c3)C#N,0.751173313646708
COc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4,-0.005266579159490422
Oc1ccccc1OC(=O)c2cccc3ccccc23,1.8401142582358516
COc1ccccc1CNc2cc(C)ccn2,0.9091113132436066
Nc1nc(Nc2cccc(Br)c2)c3nc[nH]c3n1,0.7096106821738402
Nc1c2CCN(c3ccccc3)c2nc4ccc(Br)cc14,0.7761108925304291
COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N(c2ccc(C)cc2)c3ccc(C)cc3,-1.7675221536090961
OC(C(=O)c1ccc(F)cc1)c2ccc(F)cc2,0.2524217359722916
CC(C)C[C@H](N)c1oc(nn1)S(=O)(=O)Cc2ccc(F)cc2,-0.8947068926788669
CC(C)COc1cccc(c1)C(=O)Nc2ccc(C)c(c2)C(=O)Nc3cccnc3,0.518422577398647
COc1ccc(OC)c(CNC(=O)c2cccnc2Oc3ccccc3)c1,1.1086119443133735
NC1(CCC1)c2ccc(cc2)c3nc4C=CN5C(=O)NN=C5c4cc3c6ccccc6,0.260734262266865
CC(C(Cc1nc2ccccc2[nH]1)c3nc4ccccc4[nH]3)c5ccccc5,1.9066144685924407
Clc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,-0.7118313141982475
OC(=O)Cc1ccc(cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,-0.2962049994695669
COc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3F)c2cc1OC,1.1751121546699623
CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)C4CCC4,0.842611102887018
NC(=N)NC(=O)c1nc(Cl)c(NCc2ccccn2)nc1N,-2.2828987838726604
Nc1c(NC2CC3CCC2C3)nc(nc1N4CCOCC4)C#N,1.1169244706079469
CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4c(F)cccc4F,1.756988995290115
NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NCc4ccc(Cl)cc4,0.5766102614606622
CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24,0.7428607873521346
Cc1ncc(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)O)CC3,-0.9861446819191768
Cn1ncnc1COc2nn3c(nnc3cc2C(C)(C)C)c4cc(F)ccc4F,0.17760899932112884
CNCC[C@H](Oc1ccc(cc1)C(F)(F)F)c2ccccc2,-0.24632984170212538
Cc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)cc4Cl,-0.5538933146013489
O=C1C=COc2cc(OCc3ccccc3)ccc12,0.9506739447164749
[O-][S+](c1ccccc1)c2ccc3nnnn3n2,-1.1607077341052225
[O-][N+](=O)c1ccc2OC(CN(c2c1)c3cccc[n+]3[O-])(C(F)F)C(F)F,0.842611102887018
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,-1.7342720484308018
Cc1ncc(nc1c2ccc(cc2)[C@@H]3CC[C@H](CC3)C(=O)O)C(=O)N,-1.6345217328959185
Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,-0.15489205246181556
COc1cc(OC2CCN(CC2)C(=O)C)ccc1Nc3ncc(Cl)c(n3)c4cnc5ccccn45,1.5076132064529069
COc1ccc(cc1)C2=CC(=O)c3ccccc3N2,0.43529731445291087
COC1\C=C\OC2(C)Oc3c(C)c(O)c4C(=O)C(=CC(=O)c4c3C2=O)NC(=O)\C(=C/C=C/C(C)C(O)C(C)C(O)C(C)C(OC(=O)C)C1C)\C,-1.2355204707563852
CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cc(cn6C)C#N)c3C1=O,1.2332998387319776
CN1SC(=NC1=O)NC(=O)c2cccc(Cl)c2,-1.0942075237486337
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4nccn4C,0.5350476299877943
CC(=O)Nc1ccc(cc1)C(=O)Nc2ccccc2N,-1.1357701552215018
Oc1ccc2C(=O)C=C(Oc2c1)N3CCOCC3,-0.9861446819191768
Oc1nc(nc2CCSCc12)c3ccc(cc3)C(F)(F)F,0.7345482610575608
Clc1ccc(N2CCN(CC2)C(=O)COCc3cscn3)c(Cl)c1,0.7345482610575608
Oc1ccc(cc1)N2C=Nc3cc(O)ccc3C2=O,-0.48739310424475996
O[C@@H](CNCCc1ccccc1CNCCc2ccccc2F)c3ccc(O)c4NC(=O)Sc34,-0.5040181568339072
OCC(CO)N1C=Cc2c(NC(=O)CC34CC5CC(CC(C5)C3)C4)cccc2C1=O,0.3604845778017485
COc1ccc(c(OC)n1)c2c(F)ccc3c(N)c(nnc23)C(=O)NC4CC4,0.9839240498947693
Clc1ccccc1c2cnn[nH]2,0.4103597355691902
NC(=O)c1ccc(Oc2cccc3cccnc23)c(c1)[N+](=O)[O-],-0.404267841299024
NC(=O)Nc1cc(sc1C(=O)N)c2cccc(O)c2,0.01967099972423025
